duration_ms,function_name,path,request_id,timestamp,memory_limit_mb,estimated_cost_usd,cost_microdollars
459.98,cvdev,,39d98b66-ca00-4532-a9a1-8b342a843d6a,2026-01-24 09:39:41.396000,122.0703125,1.1138999779224395e-06,1.1138999779224394
1155.34,cvdev,,24c29ce5-49e2-4c5e-a440-41c2deef7ae0,2026-01-24 09:39:41.897000,122.0703125,2.49545893406868e-06,2.49545893406868
503.13,cvdev,,1a3c0932-0620-458c-9c84-a5dcedde1a5f,2026-01-24 09:40:02.197000,122.0703125,1.1996314967870713e-06,1.1996314967870714
527.67,cvdev,,6d01fb39-3c44-426e-b15b-d3b2fa2e2e6e,2026-01-24 09:40:22.977000,122.0703125,1.2483881937265396e-06,1.2483881937265395
1118.66,cvdev,,f9716369-9516-49ff-b7e6-4b2eaaa28294,2026-01-24 09:40:44.457000,122.0703125,2.4225821759700773e-06,2.4225821759700774
487.72,cvdev,,3a8b3a56-4719-4a79-8b11-2c4a0c0f90cc,2026-01-24 09:40:44.816000,122.0703125,1.1690145163536071e-06,1.1690145163536072
871.8,cvdev,,b4b74745-87a1-45db-aad5-0ecdeebb8c4f,2026-01-24 09:41:05.916000,122.0703125,1.9321144413948057e-06,1.9321144413948057
475.41,cvdev,,0cf1357c-7ae4-4bd1-ad47-805b24396648,2026-01-24 09:41:06.516000,122.0703125,1.1445566948652268e-06,1.1445566948652268
446.51,cvdev,,6edfbef0-27e7-49a0-bbfa-fd34232f8eb5,2026-01-24 09:41:27.136000,122.0703125,1.0871374388933182e-06,1.0871374388933182
495.99,cvdev,,53491fc3-69a4-4419-b6c4-df793f6c88ff,2026-01-24 09:41:47.777000,122.0703125,1.1854455629587174e-06,1.1854455629587175
194.74,cvdev,,49bd716e-5263-4705-9514-75624140e821,2026-01-24 09:42:09.297000,122.0703125,5.869143912792205e-07,0.5869143912792205
1668.39,cvdev,,5477595d-aa6e-4925-aa15-024b9f23b728,2026-01-24 09:42:09.756000,122.0703125,3.5147997394800184e-06,3.5147997394800186
1080.56,cvdev,,036e67eb-a709-4ba3-bce7-85dcd30e8720,2026-01-24 09:42:25.299000,122.0703125,2.3468841257095335e-06,2.3468841257095336
1577.96,cvdev,,0c0e815f-b10d-42ee-bb0f-1e455c72201b,2026-01-24 09:44:10.784000,122.0703125,3.335131112575531e-06,3.335131112575531
511.5,cvdev,,2e5b8766-5420-4940-9e03-5728d2a32d59,2026-01-24 09:45:11.523000,122.0703125,1.216261225938797e-06,1.216261225938797
550.23,cvdev,,316e6717-c2f5-4f49-86bd-7a281ad4d8e6,2026-01-24 09:46:25.663000,122.0703125,1.293210976243019e-06,1.293210976243019
1039.61,cvdev,,cce372a8-364f-482c-95dc-0eba42ed9670,2026-01-24 09:48:20.083000,122.0703125,2.2655236228704455e-06,2.2655236228704454
543.93,cvdev,,2207da1a-51c5-4b0c-88b9-16a40a6b12dd,2026-01-24 09:49:20.823000,122.0703125,1.2806939758062362e-06,1.2806939758062361
555.77,cvdev,,baca07ef-6e6b-4275-a0f6-630de128f760,2026-01-24 09:50:26.503000,122.0703125,1.3042179893255233e-06,1.3042179893255232
590.2,cvdev,,2efdd52b-4ba4-490c-9039-a7b9a3e765ed,2026-01-24 09:51:27.343000,122.0703125,1.3726243901252746e-06,1.3726243901252746
987.01,cvdev,,c66fe8d0-6ff8-4fe2-b48c-1372988840e2,2026-01-24 09:52:28.486000,122.0703125,2.1610166033506394e-06,2.1610166033506393
771.26,cvdev,,e25ed4be-2b5a-4ffa-933a-a8e5fdc68b70,2026-01-24 09:58:24.298000,122.0703125,1.7323590090274811e-06,1.7323590090274812
527.75,cvdev,,9dcbfffe-b97f-4252-8245-f8b040a05a28,2026-01-24 09:58:32.617000,122.0703125,1.248547139763832e-06,1.2485471397638321
533.46,cvdev,,8aace412-e277-4094-b1d1-6fecb0eb4e7d,2026-01-24 09:59:33.756000,122.0703125,1.259891913175583e-06,1.259891913175583
1137.19,cvdev,,3a69d1cc-b624-4d62-ae12-2348053ba51e,2026-01-24 10:03:25.837000,122.0703125,2.459398051857948e-06,2.4593980518579484
152.0,cvdev,,15d74094-d17a-4a0c-8bd5-7483f8df381c,2026-01-24 10:03:29.877000,122.0703125,5.019974708557129e-07,0.5019974708557129
1649.58,cvdev,,abbf4cd8-ad9e-47b7-90c2-ffa06cfbaf67,2026-01-24 10:07:32.562000,122.0703125,3.477427552461624e-06,3.477427552461624
790.22,cvdev,,12c04896-de2e-470e-921a-d69d25eb811b,2026-01-24 10:08:49.641000,122.0703125,1.770029219865799e-06,1.770029219865799
754.4,cvdev,,ac0e8181-94b3-4270-83e2-02feb33f617f,2026-01-24 10:09:21.121000,122.0703125,1.6988611316680908e-06,1.6988611316680908
1125.83,cvdev,,ac107c0b-cdc0-41ce-9cb5-11a0c36df328,2026-01-24 10:09:51.561000,122.0703125,2.436827714562416e-06,2.436827714562416
780.75,cvdev,,55b5c1f4-96c7-4a30-9af0-6a8abafc6946,2026-01-24 10:09:53.181000,122.0703125,1.7512139827013015e-06,1.7512139827013016
1356.68,cvdev,,3b2cdc58-d400-4918-9367-d8ec37705424,2026-01-24 10:09:53.464000,122.0703125,2.89548637342453e-06,2.89548637342453
752.54,cvdev,,71c17f32-baa7-47f3-a63d-f776b2247e36,2026-01-24 10:10:22.084000,122.0703125,1.6951656363010408e-06,1.6951656363010408
727.45,cvdev,,c0222c40-9dda-40b5-bfd2-9816c9a74f99,2026-01-24 10:10:55.121000,122.0703125,1.6453161853551864e-06,1.6453161853551865
2014.11,cvdev,,0513afc2-03d6-4d8b-a0a3-aa52bf77e45d,2026-01-24 10:10:55.424000,122.0703125,4.201685039639473e-06,4.201685039639473
1283.16,cvdev,,b5a3e26d-9735-42e7-b69c-147743078bcb,2026-01-24 10:11:24.292000,122.0703125,2.7494149651527406e-06,2.7494149651527406
758.09,cvdev,,ce77196c-24ea-4309-815e-e76d521f8990,2026-01-24 10:11:24.847000,122.0703125,1.7061925176382064e-06,1.7061925176382065
819.28,cvdev,,724dcd97-c072-49f7-a7c7-04c920bf0a46,2026-01-24 10:11:56.286000,122.0703125,1.8277663679122926e-06,1.8277663679122926
771.58,cvdev,,857980bb-d31e-4de6-b8dc-6986778f8642,2026-01-24 10:11:57.206000,122.0703125,1.732994793176651e-06,1.7329947931766512
1130.37,cvdev,,44843d4b-b9ee-46b4-8256-e0431bd6f0ac,2026-01-24 10:12:59.587000,122.0703125,2.4458479021787645e-06,2.4458479021787642
737.12,cvdev,,50cd69b7-f1aa-45af-addc-559f9a2edcf7,2026-01-24 10:13:00.209000,122.0703125,1.664528787612915e-06,1.664528787612915
795.42,cvdev,,8d88282c-80d4-455c-9d77-60d184a5199f,2026-01-24 10:14:01.349000,122.0703125,1.7803607122898101e-06,1.7803607122898102
1281.53,cvdev,,d5174a8d-b76f-40b1-9c58-908a03925b33,2026-01-24 10:14:02.728000,122.0703125,2.7461764396429063e-06,2.7461764396429063
759.3,cvdev,,fe9612e4-8bc2-4c5f-b774-1add650a01f1,2026-01-24 10:14:03.226000,122.0703125,1.7085965764522551e-06,1.708596576452255
741.28,cvdev,,d09d99fb-7e3e-4a12-a335-4fac657aa2fc,2026-01-24 10:14:04.187000,122.0703125,1.672793981552124e-06,1.672793981552124
2830.02,cvdev,,fb94ddbd-f3de-467e-83be-ff95d820cbca,2026-01-24 10:20:44.808000,122.0703125,5.82275580573082e-06,5.82275580573082
804.35,cvdev,,256c6aaa-c872-4a0e-a0dd-88409d3d5273,2026-01-24 10:21:46.029000,122.0703125,1.7981030637025833e-06,1.7981030637025832
812.49,cvdev,,653899d5-83bb-47be-a595-7d0aaa5b3974,2026-01-24 10:21:46.849000,122.0703125,1.8142758229970932e-06,1.8142758229970932
722.89,cvdev,,62b7844e-842f-42bd-9b6e-34fd5ca817ac,2026-01-24 10:21:47.729000,122.0703125,1.6362562612295152e-06,1.6362562612295153
760.73,cvdev,,83158836-c253-4d9f-bcf4-740134b53ca6,2026-01-24 10:22:48.688000,122.0703125,1.7114377368688584e-06,1.7114377368688585
1811.73,cvdev,,40d2142a-0630-4c9d-a6c4-39d990796bcf,2026-01-24 10:23:50.748000,122.0703125,3.7995913017988204e-06,3.7995913017988205
1413.67,cvdev,,03eab769-4cd8-4578-a59e-92d4fab098ef,2026-01-24 10:23:51.356000,122.0703125,3.008715556740761e-06,3.008715556740761
1522.21,cvdev,,af05f287-21a1-42a7-9479-c5c43961221d,2026-01-24 10:23:52.428000,122.0703125,3.2243655928373337e-06,3.2243655928373336
733.84,cvdev,,bb2f28f8-db8a-4a96-bb13-1b2ea1aefa35,2026-01-24 10:23:52.636000,122.0703125,1.6580120000839233e-06,1.6580120000839234
793.64,cvdev,,6991b681-34b1-44f5-88b3-734966f01fb2,2026-01-24 10:24:54.676000,122.0703125,1.7768241629600524e-06,1.7768241629600523
1205.16,cvdev,,e0314cd1-957e-4e89-a91b-0742a1f69ba2,2026-01-24 10:26:14.396000,122.0703125,2.594442578792572e-06,2.594442578792572
884.77,cvdev,,b614da12-4652-46e6-8832-0f119819e4ae,2026-01-24 10:27:16.116000,122.0703125,1.957883567690849e-06,1.957883567690849
758.59,cvdev,,b4d41416-816c-412a-8684-cfafb3b9fe94,2026-01-24 10:28:16.997000,122.0703125,1.7071859303712845e-06,1.7071859303712846
784.2,cvdev,,0efca89a-46d9-4f1c-a6f5-201d256b67e3,2026-01-24 10:29:17.998000,122.0703125,1.7580685305595397e-06,1.7580685305595398
746.06,cvdev,,f3a39628-6763-45f3-83da-2690c2e5b6e0,2026-01-24 10:30:18.978000,122.0703125,1.6822910072803498e-06,1.6822910072803499
2571.92,cvdev,,64b7ac48-da11-451b-b353-4574214ab67f,2026-01-24 10:35:06.818000,122.0703125,5.3099561529159545e-06,5.309956152915954
1458.29,cvdev,,aa4793b3-38f4-42c1-9139-97eea6e959c1,2026-01-24 10:50:07.218000,122.0703125,3.0973677090406418e-06,3.097367709040642
761.39,cvdev,,c19be765-49e6-4819-9f2f-7d2a452c95cd,2026-01-24 10:51:08.398000,122.0703125,1.7127490416765212e-06,1.7127490416765212
743.34,cvdev,,a60acf2c-0c47-48cc-abb9-2f6433b1e6a3,2026-01-24 10:51:09.198000,122.0703125,1.6768868420124053e-06,1.6768868420124052
1071.36,cvdev,,bf8c4509-e77c-4408-9ded-f61defdff104,2026-01-24 10:51:10.499000,122.0703125,2.3286053314208983e-06,2.3286053314208983
701.27,cvdev,,f9d5001e-957d-4a72-a7d8-00315bdfb4e3,2026-01-24 10:51:11.219000,122.0703125,1.5933010946512222e-06,1.5933010946512223
689.38,cvdev,,0808ec95-becc-417f-bc87-6522fdbd9890,2026-01-24 10:51:12.099000,122.0703125,1.5696777398586274e-06,1.5696777398586275
1203.11,cvdev,,6423a142-161b-457f-89c4-f59c93eaae26,2026-01-24 10:52:13.598000,122.0703125,2.590369586586952e-06,2.5903695865869523
804.39,cvdev,,be9c97f5-f069-4b8b-9759-d0a98c8c0fc8,2026-01-24 10:52:14.252000,122.0703125,1.7981825367212295e-06,1.7981825367212294
922.03,cvdev,,a6b314d6-081b-48b3-b4ff-52ccdceddb25,2026-01-24 10:53:30.253000,122.0703125,2.031912684559822e-06,2.0319126845598223
203.98,cvdev,,0e63f21f-769f-47ef-8747-2a874b5845b8,2026-01-24 10:53:31.052000,122.0703125,6.052726585865021e-07,0.6052726585865021
1312.15,cvdev,,5f14a850-09df-4fa6-823c-f0d4abc82f69,2026-01-24 11:05:40.657000,122.0703125,2.807013035416603e-06,2.807013035416603
811.88,cvdev,,c0cb837b-74e0-4dac-bb15-5feeffb22533,2026-01-24 11:09:40.898000,122.0703125,1.813063859462738e-06,1.813063859462738
1341.57,cvdev,,1f5f9f4b-502a-4d6d-bc73-026dcb509371,2026-01-24 11:16:27.738000,122.0703125,2.865465440630913e-06,2.865465440630913
828.75,cvdev,,f57c9495-0fae-4329-8675-9bd28353926e,2026-01-24 11:20:53.495000,122.0703125,1.8465816050767898e-06,1.8465816050767898
815.9,cvdev,,8e77d716-e77b-4b92-84e0-91cd4a7131a3,2026-01-24 11:21:55.216000,122.0703125,1.8210508978366853e-06,1.8210508978366853
1129.03,cvdev,,2f345bae-5f43-48fc-a5b7-3b25377718ca,2026-01-24 11:21:56.816000,122.0703125,2.443185556054115e-06,2.443185556054115
1392.33,cvdev,,e7226a50-e911-4100-b46f-3362c5fd5699,2026-01-24 11:21:56.872000,122.0703125,2.9663167012929914e-06,2.9663167012929916
761.27,cvdev,,63ab8aad-a9bb-4d7f-8877-cca393a84b69,2026-01-24 11:21:58.472000,122.0703125,1.7125106226205826e-06,1.7125106226205826
1327.35,cvdev,,c76fc08f-0d83-4996-945f-99dff31a3a30,2026-01-24 11:21:58.714000,122.0703125,2.837212782502174e-06,2.8372127825021742
862.65,cvdev,,8eb34f9d-bd65-4232-955d-e4158cefb199,2026-01-24 11:22:59.655000,122.0703125,1.9139349883794783e-06,1.9139349883794783
2098.07,cvdev,,3b47c00b-01f1-48db-8b56-2a51a6e0cac4,2026-01-24 11:23:01.794000,122.0703125,4.3684989057779315e-06,4.3684989057779315
1366.14,cvdev,,4f268e54-ec9d-48eb-88c2-593de4c93a2a,2026-01-24 11:39:20.160000,122.0703125,2.9142817423343657e-06,2.914281742334366
1402.4,cvdev,,fe95da14-ca47-4b58-a9ee-4bfe8b16e191,2026-01-24 12:00:25.881000,122.0703125,2.9863240337371824e-06,2.9863240337371826
1366.2,cvdev,,4bee7b69-64b0-43c5-87a9-19aab30b588e,2026-01-24 12:45:48.434000,122.0703125,2.914400951862335e-06,2.9144009518623353
738.4,cvdev,,bdc790f3-4267-4282-a4a1-9449de07191d,2026-01-24 13:30:58.865000,122.0703125,1.6670719242095948e-06,1.6670719242095948
834.67,cvdev,,5cc04f01-39b6-4e2b-b8ec-bc59157621a4,2026-01-24 13:31:01.925000,122.0703125,1.8583436118364334e-06,1.8583436118364334
760.31,cvdev,,3d822393-802b-4220-a34d-afd0cc4ff0e6,2026-01-24 18:19:09.080000,122.0703125,1.7106032701730727e-06,1.7106032701730727
842.66,cvdev,,690aa385-e6bc-4a7b-a4e7-e371170fe1c2,2026-01-24 18:19:12.500000,122.0703125,1.8742183473110199e-06,1.8742183473110199
1880.15,cvdev,,deef300a-d0e0-47ad-a3eb-189d594dcce1,2026-01-24 18:20:14.819000,122.0703125,3.9355299001932145e-06,3.9355299001932145
1121.12,cvdev,,d34fd143-ae7b-418a-b295-aabe818598d3,2026-01-24 18:20:16.018000,122.0703125,2.427469766616821e-06,2.427469766616821
1456.64,cvdev,,5fad5e56-9d41-4d1a-a734-af5b617a9d48,2026-01-24 18:20:16.035000,122.0703125,3.0940894470214842e-06,3.094089447021484
1739.29,cvdev,,68c57344-f103-4b64-a725-cc58428b94e2,2026-01-24 18:20:18.253000,122.0703125,3.6556656650304795e-06,3.6556656650304795
733.56,cvdev,,57543296-6130-4af4-9506-f37d48fc28f5,2026-01-25 03:04:06.288000,122.0703125,1.6574556889533997e-06,1.6574556889533998
716.57,cvdev,,8cdca6fc-c2ab-4b67-aed7-4f065bd6cb4c,2026-01-25 04:50:34.126000,122.0703125,1.6236995242834092e-06,1.6236995242834091
745.59,cvdev,,1a4a6ef1-e48b-4e7d-aea8-d18d4d6e7447,2026-01-25 09:24:22.974000,122.0703125,1.6813571993112564e-06,1.6813571993112564
1298.93,cvdev,,be34ac22-4cee-4f7f-9204-5e031afd57a1,2026-01-25 09:27:03.495000,122.0703125,2.7807472027540205e-06,2.7807472027540205
1418.72,cvdev,,034ff7e3-d6e6-405f-a956-000699f638fb,2026-01-25 09:40:37.711000,122.0703125,3.0187490253448486e-06,3.0187490253448486
2627.84,cvdev,,88656614-e87d-4579-845c-a8a3b1293e23,2026-01-25 09:40:37.980000,122.0703125,5.421059432983398e-06,5.421059432983398
758.99,cvdev,,3967ada0-2c11-4840-8d34-79ab56fcd490,2026-01-25 09:40:38.123000,122.0703125,1.707980660557747e-06,1.707980660557747
760.29,cvdev,,ab5f49f1-db3d-4424-ba2c-f686837a0613,2026-01-25 13:03:05.946000,122.0703125,1.7105635336637498e-06,1.7105635336637497
709.39,cvdev,,64609b11-0d8e-404d-a681-0332cda013db,2026-01-26 03:14:33.956000,122.0703125,1.609434117436409e-06,1.6094341174364089
728.83,cvdev,,59a83e5d-6561-42ae-a780-a228e59dedb9,2026-01-26 03:14:33.970000,122.0703125,1.6480580044984817e-06,1.6480580044984816
73.31,cvdev,,c1cc91e9-0dfa-485e-931c-d86e3d4e647d,2026-01-26 03:14:37.310000,122.0703125,3.4565417492389677e-07,0.3456541749238968
4732.57,cvdev,,56cb85e3-defe-4bcb-8851-b1848812fc32,2026-01-26 03:14:44.851000,122.0703125,9.602790596365928e-06,9.602790596365928
76.86,cvdev,,5e7780d2-4453-4ec8-899d-d4f3ffcd434a,2026-01-26 03:14:46.291000,122.0703125,3.5270740532875064e-07,0.3527074053287506
66.09,cvdev,,460eb765-27f0-4cda-83a8-3d8fc5a9df33,2026-01-26 03:14:46.570000,122.0703125,3.313092950582504e-07,0.3313092950582504
55.11,cvdev,,7d6260e5-6754-4ebf-8cb7-a245cdcf17f2,2026-01-26 03:14:46.771000,122.0703125,3.0949395143985747e-07,0.3094939514398575
752.89,cvdev,,333117d7-f2bc-4684-9c78-fcffd78834ba,2026-01-26 03:38:09.034000,122.0703125,1.6958610252141953e-06,1.6958610252141952
730.58,cvdev,,41577262-463c-43a6-8138-69d8034368d9,2026-01-26 03:38:09.312000,122.0703125,1.6515349490642547e-06,1.6515349490642546
249.04,cvdev,,86ff1154-2f66-476b-be8a-6e970b7431b0,2026-01-26 03:48:21.142000,122.0703125,6.947990140914917e-07,0.6947990140914917
257.39,cvdev,,bd420c12-b1fe-45a3-9746-b9c123b9f4ef,2026-01-26 03:48:25.203000,122.0703125,7.113890067338943e-07,0.7113890067338944
757.69,cvdev,,8269a351-63a9-45fb-8a30-019c3ab804cc,2026-01-26 04:28:50.403000,122.0703125,1.705397787451744e-06,1.705397787451744
754.91,cvdev,,c48a65a8-0fe8-41f7-b5af-7d59d46b26a7,2026-01-26 08:06:29.184000,122.0703125,1.6998744126558305e-06,1.6998744126558305
154.37,cvdev,,283d4834-6e3f-410b-9c31-d226de0d1243,2026-01-26 08:06:45.585000,122.0703125,5.067062472105027e-07,0.5067062472105027
858.05,cvdev,,a186ef2b-8de5-401b-a87d-5f5021b0892b,2026-01-26 08:11:39.747000,122.0703125,1.9047955912351609e-06,1.9047955912351608
1350.51,cvdev,,3a73bb3a-d639-441c-8d55-61c3cdc94a71,2026-01-26 08:13:26.866000,122.0703125,2.8832276602983476e-06,2.8832276602983478
787.33,cvdev,,deb31d78-003a-488a-bfa6-61b4e65375a9,2026-01-26 08:18:11.346000,122.0703125,1.7642872942686082e-06,1.764287294268608
897.67,cvdev,,9aadaaf9-c3dd-4433-8495-aa09227ec3bb,2026-01-26 08:19:14.926000,122.0703125,1.983513616204262e-06,1.983513616204262
1144.55,cvdev,,dd68a160-9626-4b07-b499-8e6023fd319d,2026-01-26 08:20:29.446000,122.0703125,2.4740210872888563e-06,2.474021087288856
736.3,cvdev,,a4af6d41-64b4-4cde-842d-de36afe39c79,2026-01-26 08:21:35.806000,122.0703125,1.6628995907306671e-06,1.6628995907306672
768.3,cvdev,,25d51c73-aa1b-4e66-8e8b-a258534cbaef,2026-01-26 08:22:42.425000,122.0703125,1.7264780056476592e-06,1.7264780056476592
1426.27,cvdev,,402b99e6-453b-437d-9d3d-be07ae301c8a,2026-01-26 08:30:15.874000,122.0703125,3.0337495576143267e-06,3.0337495576143265
1184.54,cvdev,,629c7be8-55ac-465e-ac4f-50df4740ec7a,2026-01-26 08:34:06.956000,122.0703125,2.5534742376804354e-06,2.5534742376804354
1397.53,cvdev,,c1cdeb91-a074-478c-982c-5a2b675ed7e6,2026-01-26 08:46:03.459000,122.0703125,2.976648193717003e-06,2.976648193717003
1435.47,cvdev,,727ae6b8-a1d2-4292-accd-dfa8c1879f4a,2026-01-26 08:52:25.203000,122.0703125,3.052028351902962e-06,3.052028351902962
825.44,cvdev,,5c077cc1-e434-464a-9a38-a23cd9934616,2026-01-26 08:53:30.584000,122.0703125,1.8400052127838134e-06,1.8400052127838133
798.29,cvdev,,e553c97b-1ed8-4c58-9be2-b7881d7b3a8f,2026-01-26 08:54:35.283000,122.0703125,1.786062901377678e-06,1.7860629013776779
1295.15,cvdev,,a9bf319e-534e-46f0-b075-1c4a23033ce3,2026-01-26 08:55:39.823000,122.0703125,2.773237002491951e-06,2.773237002491951
877.11,cvdev,,2f228d40-f427-431e-9732-dcfdb380ca64,2026-01-26 08:56:43.602000,122.0703125,1.942664484620094e-06,1.9426644846200942
1179.56,cvdev,,6c6ad88a-444b-4061-b640-bafa9a18b847,2026-01-26 08:59:55.323000,122.0703125,2.5435798468589783e-06,2.5435798468589783
763.93,cvdev,,427df25f-74a4-4d2f-af12-7f1dc0c954ac,2026-01-26 09:00:37.542000,122.0703125,1.7177955783605575e-06,1.7177955783605574
1416.12,cvdev,,ecb39fb2-d477-4f0f-b453-5211feda3f16,2026-01-26 10:47:58.869000,122.0703125,3.013583279132843e-06,3.013583279132843
847.95,cvdev,,699d251b-38e2-458f-a224-42e8a1911f0e,2026-01-26 10:50:56.430000,122.0703125,1.884728654026985e-06,1.8847286540269852
3232.28,cvdev,,1e992bb6-3362-429c-963b-921c619ad98c,2026-01-26 10:52:02.790000,122.0703125,6.621976217746735e-06,6.6219762177467345
1455.92,cvdev,,4f71a401-2376-4ac0-8368-642b191b494b,2026-01-26 10:54:01.841000,122.0703125,3.092658932685852e-06,3.0926589326858522
957.26,cvdev,,72e75a3c-1a40-4efe-ab88-af84ac305e86,2026-01-26 10:54:15.480000,122.0703125,2.101908545732498e-06,2.101908545732498
1982.14,cvdev,,5312e053-f951-4457-970d-9ac6b2259fff,2026-01-26 12:15:05.021000,122.0703125,4.138166229486465e-06,4.138166229486465
4009.29,cvdev,,8330f9c7-8b0f-4bf3-95cc-c733e2f7b80f,2026-01-26 12:16:11.581000,122.0703125,8.165759473204612e-06,8.165759473204613
1053.85,cvdev,,d38039e2-4d3e-41fc-abe4-cae523646e21,2026-01-26 12:17:15.222000,122.0703125,2.293816017508507e-06,2.2938160175085067
1214.25,cvdev,,26c81679-a46f-4da4-be36-27059d555552,2026-01-26 12:18:18.961000,122.0703125,2.6125028222799302e-06,2.6125028222799305
739.62,cvdev,,2569190c-84f5-469c-ad85-f3def8d88a00,2026-01-26 12:19:22.282000,122.0703125,1.6694958512783051e-06,1.6694958512783051
775.95,cvdev,,ab788fa0-f943-4445-b8c8-bda6df950295,2026-01-26 12:20:25.581000,122.0703125,1.7416772204637528e-06,1.7416772204637527
1846.98,cvdev,,2fb43ad4-786e-4d18-ad93-e88712708431,2026-01-26 12:32:11.530000,122.0703125,3.8696268994808196e-06,3.8696268994808194
798.76,cvdev,,524766ff-def3-4cb0-8221-e0c90c1d970a,2026-01-26 12:32:43.071000,122.0703125,1.7869967093467713e-06,1.7869967093467714
800.0,cvdev,,df5e3c57-5511-4278-8263-83156f300860,2026-01-26 12:32:45.351000,122.0703125,1.7894603729248048e-06,1.7894603729248049
1160.7,cvdev,,17d96ede-a42a-48c4-846a-b7752cecfd42,2026-01-26 12:32:46.791000,122.0703125,2.506108318567276e-06,2.506108318567276
1335.25,cvdev,,a0d078de-5302-4b7c-9495-eb16bbda861e,2026-01-26 12:32:47.886000,122.0703125,2.852908703684807e-06,2.8529087036848066
1333.84,cvdev,,02363687-df44-40da-bdd6-24294ea6018d,2026-01-26 13:54:09.733000,122.0703125,2.850107279777527e-06,2.850107279777527
1426.31,cvdev,,39e3aa8b-7da5-44e5-96b9-ddb148ce173f,2026-01-26 13:54:14.093000,122.0703125,3.0338290306329726e-06,3.0338290306329725
1492.19,cvdev,,68cfe738-99d0-42d5-97b8-52846effcb81,2026-01-26 14:20:42.218000,122.0703125,3.1647210923433302e-06,3.1647210923433304
724.92,cvdev,,50c41172-d647-491a-84d6-a9412bc8c984,2026-01-26 15:55:03.563000,122.0703125,1.6402895169258117e-06,1.6402895169258118
126.94,cvdev,,268fcd60-3663-49f6-9c44-e1902ef3423e,2026-01-26 15:55:04.023000,122.0703125,4.5220762467384336e-07,0.45220762467384334
184.3,cvdev,,fd09f5a2-8a64-498f-8682-2eb67f0d6838,2026-01-26 15:55:04.903000,122.0703125,5.661719334125519e-07,0.5661719334125519
535.04,cvdev,,9802c885-14bf-4eab-89d1-8aae5fd75839,2026-01-26 15:55:06.103000,122.0703125,1.2630310974121093e-06,1.2630310974121093
1922.36,cvdev,,968bf9a0-4779-4c40-aa4a-bc2f19e31c73,2026-01-26 17:04:43.868000,122.0703125,4.019393803119659e-06,4.019393803119659
823.04,cvdev,,66d967bc-d339-4fa9-a5da-1872c6102847,2026-01-26 17:04:50.489000,122.0703125,1.8352368316650391e-06,1.8352368316650391
2600.79,cvdev,,8187d16d-95cb-4f47-ac63-345722dec350,2026-01-26 17:05:54.028000,122.0703125,5.367315804123878e-06,5.367315804123878
1610.24,cvdev,,b6eced9b-e645-4434-b212-579490952672,2026-01-26 17:05:54.959000,122.0703125,3.3992658386230467e-06,3.3992658386230468
3082.06,cvdev,,351e9cf3-0821-4a40-885f-8bd8144c95dc,2026-01-26 17:05:55.432000,122.0703125,6.323515296220779e-06,6.323515296220779
864.54,cvdev,,264e11bc-5325-462e-bb79-62889bf4fb82,2026-01-26 17:05:55.468000,122.0703125,1.9176900885105134e-06,1.9176900885105135
1344.63,cvdev,,c3377b04-045c-469b-81ed-56337258f76f,2026-01-26 17:05:55.649000,122.0703125,2.87154512655735e-06,2.87154512655735
824.32,cvdev,,ed403755-0ca0-44b7-8d44-65f2cc681037,2026-01-26 17:06:56.449000,122.0703125,1.8377799682617188e-06,1.8377799682617189
186.26,cvdev,,0f7d2286-ddf4-4c2e-93c1-477f915d6648,2026-01-26 17:06:56.889000,122.0703125,5.700661113262176e-07,0.5700661113262177
1547.46,cvdev,,9fa80f42-1432-4670-869c-5124912de162,2026-01-26 17:07:04.750000,122.0703125,3.2745329358577728e-06,3.274532935857773
1245.99,cvdev,,1eb67c8a-ca68-44c1-ab43-4088e43eeb4d,2026-01-26 17:08:06.171000,122.0703125,2.6755646625757217e-06,2.675564662575722
793.45,cvdev,,474b8134-b283-4475-9b29-818b0a5af6df,2026-01-26 17:08:06.726000,122.0703125,1.7764466661214829e-06,1.7764466661214828
1168.98,cvdev,,ed2fe1ae-7be9-49ea-8323-2ea135032848,2026-01-26 17:08:08.067000,122.0703125,2.5225592334270478e-06,2.5225592334270477
881.73,cvdev,,f28f860a-2590-41ef-a5d3-932c81dcc3a8,2026-01-26 17:09:15.247000,122.0703125,1.951843618273735e-06,1.9518436182737349
761.64,cvdev,,a58ff584-394a-42b2-8c3f-79234d54fdf3,2026-01-26 17:09:16.107000,122.0703125,1.7132457480430603e-06,1.7132457480430603
1801.84,cvdev,,89607257-0663-484d-a67a-31a564912e29,2026-01-26 17:10:18.149000,122.0703125,3.7799415979385375e-06,3.7799415979385373
813.63,cvdev,,22c6027e-2ef1-411a-bbd3-0551cb2c2784,2026-01-26 17:10:18.150000,122.0703125,1.816540804028511e-06,1.816540804028511
723.09,cvdev,,8da458bb-d6e9-41fc-985b-ee32af7fab71,2026-01-26 17:10:19.031000,122.0703125,1.6366536263227463e-06,1.6366536263227462
879.56,cvdev,,95cdc6f8-850b-4461-87e1-d38072c46ca4,2026-01-26 17:11:20.150000,122.0703125,1.9475322070121766e-06,1.9475322070121766
745.63,cvdev,,06ddef1c-4d64-478b-a5ca-8e44a0ac9a7e,2026-01-26 17:11:20.950000,122.0703125,1.6814366723299025e-06,1.6814366723299026
